"id","pid","product_sku","product_name","product_location","package_id","product_quantity","counted_quantity","difference","tare_pcs","tare_gram","tare_gross","counted_user","counted_time","confirm_user","confirm_time","status","integrated"
"125749","17022","2082-911-17022","Ridge Brown-Orange # 44 (EUR 43)","L03R01M20","1702200090000","1","1","0","0","0","0","tina1","2022-10-20 08:15:31",NULL,NULL,"single","1"
"125750","18881","3007-911-18881","Ermosa # Medium (Selena)","L03R01M20","1888100050000","2","2","0","0","0","0","tina1","2022-10-20 08:15:44",NULL,NULL,"single","1"
"125751","3135","0390-911-3135","Turbo Eco Valve","L03R01M21","313500020000","125","61","-64","0","0","0","tina1","2022-10-20 08:31:56",NULL,NULL,"single","1"
"125752","11076","1405-911-11076","Bladero","L03R01M21","1107600020000","1","0","-1","0","0","0","tina1","2022-10-20 08:38:08",NULL,NULL,"single","1"
"125753","14477","1639-911-14477","Luminous","L03R01M21","1447700020000","61","43","-18","0","0","0","tina1","2022-10-20 08:32:03",NULL,NULL,"single","1"
"125754","17258","2126-911-17258","Espiral","L03R01M22","1725800030000","1","1","0","0","0","0","tina1","2022-10-20 09:07:00",NULL,NULL,"single","1"
"125755","18062","2394-911-18062","Lighty","L03R01M22","1806200020000","2","2","0","0","0","0","tina1","2022-10-20 09:06:54",NULL,NULL,"single","1"
"125756","18385","2485-911-18385","DinoBag","L03R01M22","1838500030000","8","8","0","0","0","0","tina1","2022-10-20 09:06:48",NULL,NULL,"single","1"
"125757","298","0291-911-298","QuitFAT (EN)","L32R07M12","29800020021","10","0","-10","0","0","0","luka2","2022-10-21 14:33:06",NULL,NULL,"single","1"
"125758","14565","1659-911-14565","Drill BitX","L03R01M32","1456500030000","10","9","-1","0","0","0","tina1","2022-10-20 09:03:54",NULL,NULL,"single","1"
"125759","18029","2388-911-18029","Heily # Red","L03R01M32","1802900090000","2","2","0","0","0","0","tina1","2022-10-20 09:03:40",NULL,NULL,"single","1"
"125760","18030","2388-911-18030","Heily # Gold","L03R01M32","1803000040000","1","1","0","0","0","0","tina1","2022-10-20 09:03:44",NULL,NULL,"single","1"
"125761","10627","1318-911-10627","Asherey #brown","L03R01M31","1062700030000","7","7","0","0","0","0","tina1","2022-10-20 08:26:33",NULL,NULL,"single","1"
"125762","9499","1318-911-9499","Asherey #red","L03R01M31","949900020000","9","9","0","0","0","0","tina1","2022-10-20 08:26:27",NULL,NULL,"single","1"
"125763","17496","2159-911-17496","Magnito","L03R01M31","1749600020000","2","2","0","0","0","0","tina1","2022-10-20 08:26:45",NULL,NULL,"single","1"
"125764","17548","2165-911-17548","Wasento","L03R01M31","1754800070000","1","1","0","0","0","0","tina1","2022-10-20 08:26:40",NULL,NULL,"single","1"
"125765","14585","1703-911-14585","Keration","L03R01M31","1458500080000","3","3","0","0","0","0","tina1","2022-10-20 08:27:39",NULL,NULL,"single","1"
"125766","17007","2022-911-17007","EasyO ( 5color set )","L03R01M31","1700700030000","20","4","-16","0","0","0","tina1","2022-10-20 08:27:35",NULL,NULL,"single","1"
"125767","18802","2683-911-18802","CakeyBakey","L03R01M31","1880200050000","4","4","0","0","0","0","tina1","2022-10-20 08:27:01",NULL,NULL,"single","1"
"125768","9757","1323-911-9757","Christine","L03R01M30","975700110000","8","7","-1","0","0","0","tina1","2022-10-20 08:09:26",NULL,NULL,"single","1"
"125769","18758","2699-911-18758","Elitte","L03R01M30","1875800040000","2","2","0","0","0","0","tina1","2022-10-20 08:09:32",NULL,NULL,"single","1"
"125770","17846","2350-911-17846","Hilla # S","L03R01M30","1784600020000","1","1","0","0","0","0","tina1","2022-10-20 08:13:21",NULL,NULL,"single","1"
"125771","17848","2350-911-17848","Hilla # L","L03R01M30","1784800010000","1","1","0","0","0","0","tina1","2022-10-20 08:13:24",NULL,NULL,"single","1"
"125772","18095","2454-911-18095","Leona # Black","L03R01M30","1809500020000","14","14","0","0","0","0","tina1","2022-10-20 08:11:57",NULL,NULL,"single","1"
"125773","18096","2454-911-18096","Leona # brown","L03R01M30","1809600020000","9","13","4","0","0","0","tina1","2022-10-20 08:12:12",NULL,NULL,"single","1"
"125774","18531","2539-911-18531","CoolScale","L03R01M30","1853100010000","2","2","0","0","0","0","tina1","2022-10-20 08:13:43",NULL,NULL,"single","1"
"125775","17840","2020-911-17840","Dejuxi # Blue","L33R06M11","1784000010040","8","20","12","0","0","0","anja6","2022-10-21 10:26:56",NULL,NULL,"single","1"
"125776","14170","1601-911-14170","Cross","L03R01M12","1417000020000","2","2","0","0","0","0","tina1","2022-10-20 09:12:31",NULL,NULL,"single","1"
"125777","16966","1996-911-16966","DivaLux # L","L03R01M12","1696600020000","4","4","0","0","0","0","tina1","2022-10-20 09:14:25",NULL,NULL,"single","1"
"125778","17068","2083-911-17068","Aleccia # 38","L03R01M12","1706800050000","1","1","0","0","0","0","tina1","2022-10-20 09:13:16",NULL,NULL,"single","1"
"125779","17071","2083-911-17071","Aleccia # 41","L03R01M12","1707100050000","1","1","0","0","0","0","tina1","2022-10-20 09:13:07",NULL,NULL,"single","1"
"125780","18480","2529-911-18480","Vissinia #Purple","L03R02M21","1848000030000","2","2","0","0","0","0","tina1","2022-10-20 09:52:19",NULL,NULL,"single","1"
"125781","20210","2529-911-20210","Vissinia #Light grey","L03R02M21","2021000020000","3","3","0","0","0","0","tina1","2022-10-20 09:52:26",NULL,NULL,"single","1"
"125782","20212","2529-911-20212","Vissinia #Light blue","L03R02M21","2021200020000","2","3","1","0","0","0","tina1","2022-10-20 09:52:13",NULL,NULL,"single","1"
"125783","14959","1715-911-14959","MissGlens","L03R02M12","1495900030000","1","1","0","0","0","0","tina1","2022-10-20 11:02:52",NULL,NULL,"single","1"
"125784","18563","2566-911-18563","DigPoint","L03R02M12","1856300030000","8","7","-1","0","0","0","tina1","2022-10-20 11:02:12",NULL,NULL,"single","1"
"125785","18400","2499-911-18400","MissLovie","L03R02M11","1840000030000","2","2","0","0","0","0","tina1","2022-10-20 09:54:53",NULL,NULL,"single","1"
"125786","18548","2557-911-18548","Brallo # M (EUR S)","L03R02M11","1854800020000","2","2","0","0","0","0","tina1","2022-10-20 09:54:36",NULL,NULL,"single","1"
"125787","18549","2557-911-18549","Brallo # L (EUR M)","L03R02M11","1854900040000","5","4","-1","0","0","0","tina1","2022-10-20 09:54:08",NULL,NULL,"single","1"
"125788","18550","2557-911-18550","Brallo # XL (EUR L)","L03R02M11","1855000010000","6","6","0","0","0","0","tina1","2022-10-20 09:54:30",NULL,NULL,"single","1"
"125789","18551","2557-911-18551","Brallo # XXL (EUR XL)","L03R02M11","1855100020000","2","2","0","0","0","0","tina1","2022-10-20 09:54:41",NULL,NULL,"single","1"
"125790","20204","3063-911-20204","Sarco Chain","L03R02M11","2020400010000","40","0","-40","0","0","0","tina1","2022-10-20 09:58:53",NULL,NULL,"single","1"
"125791","17845","2245-911-17845","Timlius","L03R02M10","1784500030000","1","1","0","0","0","0","tina1","2022-10-20 09:35:47",NULL,NULL,"single","1"
"125792","18040","2408-911-18040","Samantha # 40","L03R02M10","1804000020000","2","2","0","0","0","0","tina1","2022-10-20 09:35:40",NULL,NULL,"single","1"
"125793","16461","1932-911-16461","Inpeca","L03R02M10","1646100050000","7","8","1","0","0","0","tina1","2022-10-20 09:37:14",NULL,NULL,"single","1"
"125794","17955","2384-911-17955","Bellva # Gray","L03R02M10","1795500050000","11","11","0","0","0","0","tina1","2022-10-20 09:36:50",NULL,NULL,"single","1"
"125795","17956","2384-911-17956","Bellva # Black","L03R02M10","1795600050000","12","11","-1","0","0","0","tina1","2022-10-20 09:37:01",NULL,NULL,"single","1"
"125796","16461","1932-911-16461","Inpeca","L03R02M30","1646100060000","20","19","-1","0","0","0","tina1","2022-10-20 09:25:48",NULL,NULL,"single","1"
"125797","17743","2228-911-17743","ForteCall","L03R02M30","1774300040000","6","6","0","0","0","0","tina1","2022-10-20 09:26:05",NULL,NULL,"single","1"
"125798","18719","2669-911-18719","Bagley","L03R02M30","1871900060000","2","2","0","0","0","0","tina1","2022-10-20 09:26:21",NULL,NULL,"single","1"
"125799","18718","2670-911-18718","Brushily","L03R02M30","1871800030000","4","4","0","0","0","0","tina1","2022-10-20 09:26:24",NULL,NULL,"single","1"
"125800","11458","1417-911-11458","Stavros","L03R02M31","1145800030000","3","3","0","0","0","0","tina1","2022-10-20 09:43:48",NULL,NULL,"single","1"
"125801","18694","2659-911-18694","Racker","L03R02M31","1869400060000","8","8","0","0","0","0","tina1","2022-10-20 09:43:56",NULL,NULL,"single","1"
"125802","15186","1814-911-15186","Nestly","L03R02M31","1518600020000","4","4","0","0","0","0","tina1","2022-10-20 09:43:12",NULL,NULL,"single","1"
"125803","18795","2978-911-18795","Elevila # M","L03R02M31","1879500050000","1","1","0","0","0","0","tina1","2022-10-20 09:43:16",NULL,NULL,"single","1"
"125804","18796","2978-911-18796","Elevila # L","L03R02M31","1879600070000","1","1","0","0","0","0","tina1","2022-10-20 09:43:19",NULL,NULL,"single","1"
"125805","16743","1987-911-16743","Sonya","L03R02M32","1674300060000","5","4","-1","0","0","0","tina1","2022-10-20 10:01:11",NULL,NULL,"single","1"
"125806","18612","2620-911-18612","Ridery","L03R02M32","1861200030000","8","8","0","0","0","0","tina1","2022-10-20 10:01:00",NULL,NULL,"single","1"
"125807","17135","2095-911-17135","LeccioX","L03R02M32","1713500050000","2","2","0","0","0","0","tina1","2022-10-20 10:00:32",NULL,NULL,"single","1"
"125808","17973","2409-911-17973","Hamsty","L03R02M32","1797300030000","1","1","0","0","0","0","tina1","2022-10-20 10:00:26",NULL,NULL,"single","1"
"125809","18673","2625-911-18673","PixieFlo","L05R04M11","1867300010022","49","49","0","0","0","0","milan1","2022-10-20 15:49:07",NULL,NULL,"single","1"
"125810","18008","2405-911-18008","Abbit # Black","L13R05M31","1800800020003","8","8","0","0","0","0","anja6","2022-10-20 13:17:39",NULL,NULL,"single","1"
"125811","17455","2005-911-17455","Wanita (with case)","L03R03M12","1745500060000","20","20","0","0","0","0","saša.k1","2022-10-20 09:16:42",NULL,NULL,"single","1"
"125812","18692","2654-911-18692","Frothy","L03R03M12","1869200050000","1","1","0","0","0","0","saša.k1","2022-10-20 09:16:56",NULL,NULL,"single","1"
"125813","18051","2438-911-18051","Ashley # L","L03R03M11","1805100040000","1","1","0","0","0","0","saša.k1","2022-10-20 09:13:41",NULL,NULL,"single","1"
"125814","20171","3045-911-20171","Donflix","L03R03M11","2017100030000","53","53","0","0","0","0","saša.k1","2022-10-20 09:13:03",NULL,NULL,"single","1"
"125815","15353","1817-911-15353","Rivelo","L03R03M10","1535300080000","17","17","0","0","0","0","saša.k1","2022-10-20 08:56:13",NULL,NULL,"single","1"
"125816","18354","2469-911-18354","Boloch","L03R03M10","1835400070000","1","1","0","0","0","0","saša.k1","2022-10-20 08:56:36",NULL,NULL,"single","1"
"125817","18480","2529-911-18480","Vissinia #Purple","L03R03M10","1848000040000","15","15","0","0","0","0","saša.k1","2022-10-20 08:58:31",NULL,NULL,"single","1"
"125818","20210","2529-911-20210","Vissinia #Light grey","L03R03M10","2021000030000","10","8","-2","0","0","0","saša.k1","2022-10-20 08:58:58",NULL,NULL,"single","1"
"125819","20211","2529-911-20211","Vissinia #Blue","L03R03M10","2021100030000","8","9","1","0","0","0","saša.k1","2022-10-20 08:58:40",NULL,NULL,"single","1"
"125820","20212","2529-911-20212","Vissinia #Light blue","L03R03M10","2021200030000","5","6","1","0","0","0","saša.k1","2022-10-20 08:59:09",NULL,NULL,"single","1"
"125821","18664","2605-911-18664","Repelux","L03R03M10","1866400070000","3","3","0","0","0","0","saša.k1","2022-10-20 08:56:57",NULL,NULL,"single","1"
"125822","14098","1595-911-14098","Beronia","L03R03M32","1409800100000","3","3","0","0","0","0","saša.k1","2022-10-20 07:46:54",NULL,NULL,"single","1"
"125823","7031","1037-911-7031","Flavia","L03R03M32","703100060000","9","9","0","0","0","0","saša.k1","2022-10-20 07:46:36",NULL,NULL,"single","1"
"125824","16010","1899-911-16010","Gadoro","L03R03M32","1601000020000","1","1","0","0","0","0","saša.k1","2022-10-20 07:47:06",NULL,NULL,"single","1"
"125825","16721","1985-911-16721","Biscottu","L03R03M31","1672100040000","2","2","0","0","0","0","saša.k1","2022-10-20 07:45:02",NULL,NULL,"single","1"
"125826","18105","2456-911-18105","Claude # 42","L03R03M31","1810500020000","2","2","0","0","0","0","saša.k1","2022-10-20 07:44:51",NULL,NULL,"single","1"
"125827","18106","2456-911-18106","Claude # 43","L03R03M31","1810600020000","1","1","0","0","0","0","saša.k1","2022-10-20 07:44:57",NULL,NULL,"single","1"
"125828","9405","1315-911-9405","Vindemia","L03R03M31","940500070000","1","1","0","0","0","0","saša.k1","2022-10-20 07:44:27",NULL,NULL,"single","1"
"125829","17020","2082-911-17020","Ridge Brown-Orange # 42 (EUR 41)","L03R03M31","1702000110000","2","2","0","0","0","0","saša.k1","2022-10-20 07:44:13",NULL,NULL,"single","1"
"125830","17022","2082-911-17022","Ridge Brown-Orange # 44 (EUR 43)","L03R03M31","1702200100000","4","4","0","0","0","0","saša.k1","2022-10-20 07:44:18",NULL,NULL,"single","1"
"125831","16753","1995-911-16753","Scarlett # S","L03R03M30","1675300040000","6","6","0","0","0","0","saša.k1","2022-10-20 07:41:18",NULL,NULL,"single","1"
"125832","16755","1995-911-16755","Scarlett # L","L03R03M30","1675500020000","2","2","0","0","0","0","saša.k1","2022-10-20 07:41:22",NULL,NULL,"single","1"
"125833","18391","2492-911-18391","MetArmy # 42 (EUR 41.5)","L03R03M30","1839100020000","1","1","0","0","0","0","saša.k1","2022-10-20 07:42:17",NULL,NULL,"single","1"
"125834","18444","2503-911-18444","CasqueSki","L03R03M30","1844400050000","31","31","0","0","0","0","saša.k1","2022-10-20 07:42:57",NULL,NULL,"single","1"
"125835","8240","1174-911-8240","Walby","L03R03M30","824000060000","7","7","0","0","0","0","saša.k1","2022-10-20 07:41:39",NULL,NULL,"single","1"
"125836","18090","2450-911-18090","Polagris # XXL","L03R03M30","1809000030000","4","4","0","0","0","0","saša.k1","2022-10-20 07:41:52",NULL,NULL,"single","1"
"125837","4979","0775-911-4979","MovieBody XL/XXL","L03R04M20","497900030000","13","12","-1","0","0","0","saša.k1","2022-10-20 09:46:33",NULL,NULL,"single","1"
"125838","14565","1659-911-14565","Drill BitX","L03R04M20","1456500040000","62","61","-1","0","0","0","saša.k1","2022-10-20 09:47:48",NULL,NULL,"single","1"
"125839","18395","2496-911-18395","LaSonya","L03R04M20","1839500040000","3","3","0","0","0","0","saša.k1","2022-10-20 09:46:44",NULL,NULL,"single","1"
"125840","239","0254-911-239","Spa Gel Socks","L03R04M10","23900020000","12","0","-12","0","0","0","saša.k1","2022-10-20 11:07:35",NULL,NULL,"single","1"
"125841","6371","0972-911-6371","Zono","L03R04M10","637100040000","31","0","-31","0","0","0","saša.k1","2022-10-20 11:07:37",NULL,NULL,"single","1"
"125842","17843","2248-911-17843","Myllard","L03R04M21","1784300250000","34","34","0","0","0","0","saša.k1","2022-10-20 10:13:17",NULL,NULL,"single","1"
"125843","16593","1962-911-16593","Rotalle","L09R05M21","1659300010006","24","24","0","0","0","0","saša.k1","2022-10-20 15:23:52",NULL,NULL,"single","1"
"125844","5924","0892-911-5924","Mr.Z","L05R01M22","592400010000","7","7","0","0","0","0","milan1","2022-10-20 14:40:33",NULL,NULL,"single","1"
"125845","18642","2595-911-18642","Koshing","L06R01M32","1864200010004","9","10","1","0","0","0","anze1","2022-10-21 13:32:02",NULL,NULL,"single","1"
"125846","14688","1724-911-14688","X-Hooks","L03R04M30","1468800070000","3","3","0","0","0","0","saša.k1","2022-10-20 09:23:23",NULL,NULL,"single","1"
"125847","18893","3015-911-18893","ClubWox","L03R04M30","1889300030000","1","1","0","0","0","0","saša.k1","2022-10-20 09:23:37",NULL,NULL,"single","1"
"125848","8606","1262-911-8606","Mordenar","L03R04M30","860600050000","9","9","0","0","0","0","saša.k1","2022-10-20 09:23:06",NULL,NULL,"single","1"
"125849","14602","1599-911-14602","Gordom","L03R04M30","1460200020000","2","2","0","0","0","0","saša.k1","2022-10-20 09:23:19",NULL,NULL,"single","1"
"125850","17669","2202-911-17669","Toothiir","L03R04M30","1766900020000","1","1","0","0","0","0","saša.k1","2022-10-20 09:23:30",NULL,NULL,"single","1"
"125851","8337","0905-911-8337","GripX Max #size 43","L03R04M20","833700030000","1","1","0","0","0","0","saša.k1","2022-10-20 09:46:28",NULL,NULL,"single","1"
"125852","17135","2095-911-17135","LeccioX","L03R04M20","1713500060000","1","1","0","0","0","0","saša.k1","2022-10-20 09:46:58",NULL,NULL,"single","1"
"125853","17639","2188-911-17639","Jilky # Frog","L03R04M20","1763900040000","1","1","0","0","0","0","saša.k1","2022-10-20 09:46:51",NULL,NULL,"single","1"
"125854","14954","1730-911-14954","Aureas","L10R03M31","1495400010007","220","297","77","0","0","0","miha2","2022-10-20 09:30:10",NULL,NULL,"single","1"
"125855","18643","2596-911-18643","Faberg","L03R04M30","1864300050000","1","1","0","0","0","0","saša.k1","2022-10-20 09:24:07",NULL,NULL,"single","1"
"125856","15872","1111-911-15872","NeoBody L #white","L03R04M30","1587200020000","7","7","0","0","0","0","saša.k1","2022-10-20 09:25:52",NULL,NULL,"single","1"
"125857","15874","1111-911-15874","NeoBody XL #white","L03R04M30","1587400030000","6","6","0","0","0","0","saša.k1","2022-10-20 09:25:56",NULL,NULL,"single","1"
"125858","8153","1111-911-8153","NeoBody XXL #black","L03R04M30","815300020000","3","3","0","0","0","0","saša.k1","2022-10-20 09:26:03",NULL,NULL,"single","1"
"125859","18873","3006-911-18873","Superse","L03R04M30","1887300020000","3","3","0","0","0","0","saša.k1","2022-10-20 09:24:01",NULL,NULL,"single","1"
"125860","8526","1220-911-8526","Umbra #dark brown #4","L03R04M31","852600020000","2","2","0","0","0","0","saša.k1","2022-10-20 09:33:55",NULL,NULL,"single","1"
"125861","18504","2537-911-18504","Chica","L03R04M31","1850400020000","1","1","0","0","0","0","saša.k1","2022-10-20 09:34:01",NULL,NULL,"single","1"
"125862","18754","2691-911-18754","Villa","L03R04M31","1875400020000","26","26","0","0","0","0","saša.k1","2022-10-20 09:33:22",NULL,NULL,"single","1"
"125863","16555","1934-911-16555","Peelily","L03R04M31","1655500020000","4","4","0","0","0","0","saša.k1","2022-10-20 09:31:35",NULL,NULL,"single","1"
"125864","18119","2464-911-18119","Siare # L","L03R04M31","1811900020000","10","9","-1","0","0","0","saša.k1","2022-10-20 09:30:39",NULL,NULL,"single","1"
"125865","18120","2464-911-18120","Siare # XL","L03R04M31","1812000020000","6","7","1","0","0","0","saša.k1","2022-10-20 09:31:16",NULL,NULL,"single","1"
"125866","18819","2991-911-18819","Battery L926F","L03R04M31","1881900010000","14","0","-14","0","0","0","saša.k1","2022-10-20 11:04:37",NULL,NULL,"single","1"
"125867","18363","2488-911-18363","Shieldix","L03R04M32","1836300030000","5","5","0","0","0","0","saša.k1","2022-10-20 09:35:30",NULL,NULL,"single","1"
"125868","18804","2698-911-18804","BubbleTop # 12H","L03R04M32","1880400030000","2","2","0","0","0","0","saša.k1","2022-10-20 09:35:47",NULL,NULL,"single","1"
"125869","6175","0918-911-6175","Divinus #7","L03R04M32","617500020000","2","1","-1","0","0","0","saša.k1","2022-10-20 09:40:55",NULL,NULL,"single","1"
"125870","6176","0918-911-6176","Divinus #8","L03R04M32","617600020000","3","8","5","0","0","0","saša.k1","2022-10-20 09:41:02",NULL,NULL,"single","1"
"125871","6177","0918-911-6177","Divinus #9","L03R04M32","617700020000","3","3","0","0","0","0","saša.k1","2022-10-20 09:41:15",NULL,NULL,"single","1"
"125872","6178","0918-911-6178","Divinus #10","L03R04M32","617800020000","8","8","0","0","0","0","saša.k1","2022-10-20 09:41:26",NULL,NULL,"single","1"
"125873","6180","0918-911-6180","Divinus #12","L03R04M32","618000020000","2","1","-1","0","0","0","saša.k1","2022-10-20 09:41:30",NULL,NULL,"single","1"
"125874","6181","0918-911-6181","Divinus #13","L03R04M32","618100020000","7","7","0","0","0","0","saša.k1","2022-10-20 09:41:45",NULL,NULL,"single","1"
"125875","17028","2061-911-17028","Lentoce","L03R04M32","1702800030000","8","8","0","0","0","0","saša.k1","2022-10-20 09:36:52",NULL,NULL,"single","1"
"125876","20108","3040-911-20108","Marbu # Blue","L03R04M32","2010800020000","10","10","0","0","0","0","saša.k1","2022-10-20 09:39:54",NULL,NULL,"single","1"
"125877","20109","3040-911-20109","Marbu # Red","L03R04M32","2010900020000","8","7","-1","0","0","0","saša.k1","2022-10-20 09:39:59",NULL,NULL,"single","1"
"125878","16410","1921-911-16410","Shrimpsy","L03R04M22","1641000030000","2","2","0","0","0","0","saša.k1","2022-10-20 10:15:57",NULL,NULL,"single","1"
"125879","18484","2527-911-18484","Poplou","L03R04M22","1848400020000","5","5","0","0","0","0","saša.k1","2022-10-20 10:16:08",NULL,NULL,"single","1"
"125880","18521","2548-911-18521","Pilly","L03R04M22","1852100030000","4","4","0","0","0","0","saša.k1","2022-10-20 10:16:18",NULL,NULL,"single","1"
"125881","8599","1257-911-8599","Leyia","L03R04M22","859900020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:15:50",NULL,NULL,"single","1"
"125882","18914","2468-911-18914","Hikery # 46","L33R09M12","1891400010008","18","0","-18","0","0","0","milan1","2022-10-21 10:36:43",NULL,NULL,"single","1"
"125883","18485","2521-911-18485","Fiera","L38R05M20","1848500010005","37","43","6","0","0","0","vanja1","2022-10-20 14:02:35",NULL,NULL,"single","1"
"125884","14302","1608-911-14302","Domaja #S","L03R04M22","1430200020000","3","3","0","0","0","0","saša.k1","2022-10-20 10:19:35",NULL,NULL,"single","1"
"125885","15012","1608-911-15012","Domaja #M","L03R04M22","1501200040000","2","1","-1","0","0","0","saša.k1","2022-10-20 10:19:28",NULL,NULL,"single","1"
"125886","15013","1608-911-15013","Domaja #L","L03R04M22","1501300030000","5","5","0","0","0","0","saša.k1","2022-10-20 10:19:23",NULL,NULL,"single","1"
"125887","15014","1608-911-15014","Domaja #XL","L03R04M22","1501400020000","2","3","1","0","0","0","saša.k1","2022-10-20 10:19:18",NULL,NULL,"single","1"
"125888","15015","1608-911-15015","Domaja #XXL","L03R04M22","1501500020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:19:12",NULL,NULL,"single","1"
"125889","14380","1648-911-14380","Taron","L03R04M22","1438000060000","7","7","0","0","0","0","saša.k1","2022-10-20 10:19:46",NULL,NULL,"single","1"
"125890","14873","1766-911-14873","Logio Cancer","L03R04M22","1487300020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:20:40",NULL,NULL,"single","1"
"125891","14876","1766-911-14876","Logio Leo","L03R04M22","1487600040000","1","1","0","0","0","0","saša.k1","2022-10-20 10:20:45",NULL,NULL,"single","1"
"125892","14877","1766-911-14877","Logio Libra","L03R04M22","1487700020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:20:52",NULL,NULL,"single","1"
"125893","14878","1766-911-14878","Logio Pisces","L03R04M22","1487800020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:20:59",NULL,NULL,"single","1"
"125894","14880","1766-911-14880","Logio Scorpio","L03R04M22","1488000020000","1","1","0","0","0","0","saša.k1","2022-10-20 10:21:06",NULL,NULL,"single","1"
"125895","14882","1766-911-14882","Logio Virgo","L03R04M22","1488200030000","1","1","0","0","0","0","saša.k1","2022-10-20 10:21:15",NULL,NULL,"single","1"
"125896","17520","2162-911-17520","YogaTrain # S (EUR M)","L14R02M20","1752000010008","9","9","0","0","0","0","nejcg","2022-10-20 15:26:52",NULL,NULL,"single","1"
"125897","14954","1730-911-14954","Aureas","L33R03M22","1495400010008","160","160","0","0","0","0","tina1","2022-10-21 15:24:22",NULL,NULL,"single","1"
"125898","14954","1730-911-14954","Aureas","L33R03M22","1495400010009","96","96","0","0","0","0","tina1","2022-10-21 15:24:22",NULL,NULL,"single","1"
"125899","7437","1112-911-7437","GoliatX","L03R05M11","743700030000","7","7","0","0","0","0","saša.k1","2022-10-20 12:16:04",NULL,NULL,"single","1"
"125900","18711","2662-911-18711","Parack","L03R05M11","1871100030000","3","3","0","0","0","0","saša.k1","2022-10-20 12:16:09",NULL,NULL,"single","1"
"125901","18745","2685-911-18745","Vein Stopper + 100ml","L03R05M11","1874500020000","2","2","0","0","0","0","saša.k1","2022-10-20 12:16:14",NULL,NULL,"single","1"
"125902","18871","0005-915-18871","Vitamin C Tablets","L03R05M10","1887100020000","1","2","1","0","0","0","saša.k1","2022-10-20 12:11:25",NULL,NULL,"single","1"
"125903","9229","1301-911-9229","Lucerna","L03R05M10","922900020000","8","8","0","0","0","0","saša.k1","2022-10-20 12:08:13",NULL,NULL,"single","1"
"125904","16677","1974-911-16677","Chicka # 2XL","L03R05M10","1667700020000","11","10","-1","0","0","0","saša.k1","2022-10-20 12:10:11",NULL,NULL,"single","1"
"125905","16678","1974-911-16678","Chicka # 3XL","L03R05M10","1667800010000","5","5","0","0","0","0","saša.k1","2022-10-20 12:09:38",NULL,NULL,"single","1"
"125906","6052","0909-911-6052","Kall Luu Silver","L03R05M10","605200020000","1","1","0","0","0","0","saša.k1","2022-10-20 12:07:48",NULL,NULL,"single","1"
"125907","18016","2391-911-18016","Drici # Black","L03R05M10","1801600020000","5","4","-1","0","0","0","saša.k1","2022-10-20 12:07:34",NULL,NULL,"single","1"
"125908","18691","2653-911-18691","Ron","L03R05M10","1869100090000","3","3","0","0","0","0","saša.k1","2022-10-20 12:07:00",NULL,NULL,"single","1"
"125909","18670","2640-911-18670","Respitto","L33R08M10","1867000010016","40","40","0","0","0","0","milan1","2022-10-21 11:52:08",NULL,NULL,"single","1"
"125910","5232","0809-911-5232","Armor10","L03R04M12","523200020000","11","11","0","0","0","0","saša.k1","2022-10-20 11:17:03",NULL,NULL,"single","1"
"125911","18639","2599-911-18639","Curret","L03R04M12","1863900030000","20","20","0","0","0","0","saša.k1","2022-10-20 11:16:59",NULL,NULL,"single","1"
"125912","18816","2979-911-18816","Swimflow","L03R04M12","1881600020000","20","20","0","0","0","0","saša.k1","2022-10-20 11:15:57",NULL,NULL,"single","1"
"125913","11564","1450-911-11564","Founde","L03R04M12","1156400030000","2","2","0","0","0","0","saša.k1","2022-10-20 11:14:07",NULL,NULL,"single","1"
"125914","14616","1682-911-14616","Clippix #black","L03R04M12","1461600030000","13","13","0","0","0","0","saša.k1","2022-10-20 11:14:42",NULL,NULL,"single","1"
"125915","14652","1682-911-14652","Clippix #pink","L03R04M12","1465200040000","1","1","0","0","0","0","saša.k1","2022-10-20 11:14:23",NULL,NULL,"single","1"
"125916","17986","2374-911-17986","Dolly","L03R04M12","1798600160000","4","4","0","0","0","0","saša.k1","2022-10-20 11:14:18",NULL,NULL,"single","1"
"125917","15186","1814-911-15186","Nestly","L03R04M11","1518600030000","11","11","0","0","0","0","saša.k1","2022-10-20 11:09:35",NULL,NULL,"single","1"
"125918","18423","2509-911-18423","Yiclip","L03R04M11","1842300070000","1","1","0","0","0","0","saša.k1","2022-10-20 11:09:06",NULL,NULL,"single","1"
"125919","18785","2970-911-18785","Beachios","L03R04M11","1878500040000","1","1","0","0","0","0","saša.k1","2022-10-20 11:09:41",NULL,NULL,"single","1"
"125920","6500","0954-911-6500","KadinYas","L03R04M11","650000030000","1","1","0","0","0","0","saša.k1","2022-10-20 11:08:40",NULL,NULL,"single","1"
"125921","18718","2670-911-18718","Brushily","L03R04M11","1871800040000","3","3","0","0","0","0","saša.k1","2022-10-20 11:08:48",NULL,NULL,"single","1"
"125922","18047","2426-911-18047","Weps # Black","L03R04M10","1804700120000","2","2","0","0","0","0","saša.k1","2022-10-20 10:58:06",NULL,NULL,"single","1"
